order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number_n,litter_size_n,litters_per_year_n,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_n,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_vfish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,disected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Dasyuromorphia,Dasyuridae,Ningaui,ridei,Ningaui ridei,Ningaui ridei,9.21,0.24,57,NA,818.208,328.8,328.8,NA,342.545,14,NA,5.99,2,364.75,0.005,80.37,0.7,462.879,0.08,NA,0,1,NA,NA,80,20,0,80,0,0,0,20,0,0,0,0,0,2,2,G,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Australasian,3
Dasyuromorphia,Dasyuridae,Ningaui,timealeyi,Ningaui timealeyi,Ningaui timealeyi,7.885,0.377,57,NA,730,NA,290.103,NA,323.316,14,NA,5.85,2,364.75,0.005,78,2.25,509.771,0.074,NA,0,1,NA,NA,80,20,0,80,0,0,0,20,0,0,0,0,0,2,2,G,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Australasian,3
Dasyuromorphia,Dasyuridae,Ningaui,yvonneae,Ningaui yvonneae,Ningaui yvonneae,11.55,0.269,57,NA,730,243.52,243.52,243.52,289.002,16.517,NA,7,2,365,NA,85.221,NA,535.388,0.73,NA,0,1,NA,NA,80,20,0,80,0,0,0,20,0,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Australasian,2
Rodentia,Muridae,Niviventer,andersoni,Niviventer andersoni,Niviventer andersoni,147,2.254,208,NA,848.159,NA,111.311,NA,149.481,30.34,NA,3.096,3.293,49.618,NA,27.722,NA,652.321,0.369,NA,0,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,S,1,0,0,1,0,3000,2000,1000,NA,Occurs on mainland,NA,NA,"Indomalayan, Palearctic",1
Rodentia,Muridae,Niviventer,brahma,Niviventer brahma,Niviventer brahma,97.3,1.699,208,NA,883.363,NA,100.549,NA,136.805,27.671,NA,3.439,3.443,45.847,NA,26.858,NA,626.981,0.294,NA,0,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,S,1,0,0,1,0,2800,2000,800,NA,Occurs on mainland,NA,NA,Indomalayan,1
Rodentia,Muridae,Niviventer,cameroni,Niviventer cameroni,Niviventer cameroni,80.76,1.767,183.5,NA,970.292,NA,104.534,NA,136.673,26.677,NA,4.41,3.251,47.436,NA,26.629,NA,636.718,0.266,NA,0,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,S,1,0,0,1,0,2010,1520,490,NA,Occurs on mainland,NA,NA,Indomalayan,1
Rodentia,Muridae,Niviventer,confucianus,Niviventer confucianus,Niviventer confucianus,65,1.436,208,NA,842.433,NA,100.29,NA,138.256,24.218,NA,4.195,3.467,42.054,NA,26.2,NA,566.611,0.236,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,4000,150,3850,NA,Occurs on mainland,NA,NA,"Indomalayan, Palearctic",2
Rodentia,Muridae,Niviventer,coninga,Niviventer coninga,Niviventer coninga,80.65,1.362,169.315,NA,780.847,NA,96.863,NA,129.379,28.633,NA,2.37,3.393,43.889,NA,26.789,NA,598.401,0.265,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,2000,0,2000,0,Occurs on large land bridge islands,1,0,Indomalayan,2
Rodentia,Muridae,Niviventer,cremoriventer,Niviventer cremoriventer,Niviventer cremoriventer,71.54,1.32,183.5,NA,304.167,NA,101.326,NA,143.089,25.621,NA,3.7,3.378,46.759,NA,26.777,NA,598.978,0.248,23.91,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,1530,0,1530,1,Occurs on mainland,1,0,Indomalayan,1
Rodentia,Muridae,Niviventer,culturatus,Niviventer culturatus,Niviventer culturatus,81.17,1.457,175.615,NA,787.966,NA,100.604,NA,131.998,26.221,NA,3.679,3.35,43.502,NA,26.863,NA,609.678,0.266,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,3000,2000,1000,0,Occurs on large land bridge islands,0,0,Indomalayan,1
Rodentia,Muridae,Niviventer,eha,Niviventer eha,Niviventer eha,53.6,1.339,208,NA,923.194,NA,97.075,NA,129.836,24.297,NA,4.86,3.516,38.957,NA,26.306,NA,567.532,0.212,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,3700,2000,1700,NA,Occurs on mainland,NA,NA,"Indomalayan, Palearctic",1
Rodentia,Muridae,Niviventer,excelsior,Niviventer excelsior,Niviventer excelsior,102,1.773,208,NA,847.573,NA,101.785,NA,139.087,28.737,NA,3.276,3.406,47.765,NA,27.177,NA,637.257,0.302,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,3000,2300,700,NA,Occurs on mainland,NA,NA,Palearctic,1
Rodentia,Muridae,Niviventer,fraternus,Niviventer fraternus,Niviventer fraternus,80.76,1.337,183.5,NA,970.292,NA,96.883,NA,127.366,24.517,NA,4.41,3.415,39.335,NA,26.225,NA,557.09,0.266,NA,0,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,S,1,0,0,1,0,3500,1250,2250,NA,Occurs on large land bridge islands,NA,NA,Indomalayan,1
Rodentia,Muridae,Niviventer,fulvescens,Niviventer fulvescens,Niviventer fulvescens,81.79,1.512,208,NA,970.292,NA,99.099,NA,131.986,24.179,NA,4.41,3.497,40.317,NA,26.259,NA,566.369,0.267,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,2682,180,2502,0,Occurs on mainland,1,0,"Indomalayan, Palearctic",1
Rodentia,Muridae,Niviventer,hinpoon,Niviventer hinpoon,Niviventer hinpoon,61,1.1,135.625,NA,934.545,NA,92.533,NA,122.369,24.975,NA,3.84,3.411,37.89,NA,25.839,NA,539.744,0.228,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Indomalayan,2
Rodentia,Muridae,Niviventer,langbianis,Niviventer langbianis,Niviventer langbianis,71.54,1.402,183.5,NA,304.167,NA,97.895,NA,130.695,25.128,NA,3.7,3.391,44.888,NA,26.941,NA,590.83,0.248,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,2800,200,2600,NA,Occurs on mainland,NA,NA,"Indomalayan, Palearctic",1
Rodentia,Muridae,Niviventer,lepturus,Niviventer lepturus,Niviventer lepturus,84.8,1.566,208,NA,789.886,NA,100.207,NA,134.82,25.768,NA,3.755,3.448,44.457,NA,26.899,NA,587.83,0.273,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,NA,1000,NA,NA,Occurs on large land bridge islands,NA,NA,Indomalayan,1
Rodentia,Muridae,Niviventer,niviventer,Niviventer niviventer,Niviventer niviventer,83.2,1.469,208,NA,1011.909,NA,98.728,NA,132.477,23.829,NA,4.513,3.583,39.302,3.75,25.812,NA,562.234,0.27,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,3600,0,3600,0,Occurs on mainland,1,0,Indomalayan,1
Rodentia,Muridae,Niviventer,rapit,Niviventer rapit,Niviventer rapit,79.73,1.339,183.5,NA,819.485,NA,98.32,NA,130.01,24.907,NA,4.032,3.36,40.838,NA,26.325,NA,557.715,0.264,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,3360,940,2420,1,Occurs on large land bridge islands,1,0,Indomalayan,2
Rodentia,Muridae,Niviventer,tenaster,Niviventer tenaster,Niviventer tenaster,71.54,1.328,183.5,NA,304.167,NA,98.28,NA,130.596,25.229,NA,3.7,3.399,43.794,NA,26.76,NA,581.794,0.248,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,20,0,20,40,4,2,S,1,0,0,1,0,3000,1300,1700,NA,Occurs on mainland,NA,NA,Indomalayan,1
Chiroptera,Noctilionidae,Noctilio,albiventris,Noctilio albiventris,Noctilio albiventris,44,0.55,81,59.96,5040.042,365.25,365.25,365.25,400.25,35,NA,1,1,350.684,6.16,84.44,21,1676.1,NA,NA,0,2,NA,NA,80,20,0,80,0,0,20,0,0,0,0,0,0,2,3,G,1,0,0,0,1,1100,0,1100,0,Occurs on mainland,1,0,Neotropical,2
Chiroptera,Noctilionidae,Noctilio,leporinus,Noctilio leporinus,Noctilio leporinus,44,1.26,81,NA,5040.042,365.25,365.25,365.25,400.25,35,NA,1,1,349.747,6.16,84.44,21,1677.451,NA,NA,0,2,NA,NA,50,50,0,50,0,0,50,0,0,0,0,0,0,2,3,G,1,0,0,0,1,NA,NA,NA,0,Occurs on mainland,1,0,Neotropical,3
Primates,Hylobatidae,Nomascus,annamensis,Nomascus annamensis,Nomascus gabriellae,6621.085,115.8,635,NA,16826.5,3069.409,3069.409,NA,3277,207.591,NA,1,0.541,889.374,NA,724,NA,5475,2.998,NA,0,2,NA,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Ar,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Primates,Hylobatidae,Nomascus,concolor,Nomascus concolor,Nomascus concolor,6410.47,113.142,590,NA,16826.5,2454.24,3058.818,NA,3285,207,NA,1,0.73,820.688,NA,679.565,NA,5475,2.945,4.349,0,2,1.05,4,10,0,90,10,0,0,0,0,0,80,0,0,10,1,1,Ar,3,0,0,1,0,2500,500,2000,0,Occurs on mainland,0,0,Indomalayan,1
Primates,Hylobatidae,Nomascus,gabriellae,Nomascus gabriellae,Nomascus gabriellae,6621.085,115.8,635,NA,16826.5,3069.409,3069.409,NA,3277,207.591,NA,1,0.541,889.374,NA,724,NA,5475,2.998,NA,0,2,NA,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Ar,3,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Primates,Hylobatidae,Nomascus,hainanus,Nomascus hainanus,Nomascus hainanus,7790,102.306,652.427,NA,1152.792,NA,1933.898,NA,2128.46,198.536,NA,1.071,0.624,730.042,NA,529.91,NA,5475,3.278,1.75,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Ar,3,0,0,1,0,1200,650,550,NA,Occurs on large land bridge islands,NA,NA,Indomalayan,1
Primates,Hylobatidae,Nomascus,leucogenys,Nomascus leucogenys,Nomascus leucogenys,6621.085,121.97,590,NA,16826.5,3069.409,3069.409,NA,3277,207.591,NA,1,0.532,917.747,497.33,724,NA,5475,2.998,NA,0,2,NA,1,10,0,90,10,0,0,0,0,0,80,0,0,10,1,1,Ar,3,0,0,1,0,1650,200,1450,0,Occurs on mainland,0,0,Indomalayan,1
Primates,Hylobatidae,Nomascus,nasutus,Nomascus nasutus,Nomascus nasutus,8000,113.581,590,NA,16826.5,2454.24,3058.818,NA,3285,207,NA,1,0.73,820.688,NA,679.565,NA,5475,3.327,4.349,0,2,1.05,4,0,0,100,10,0,0,0,0,0,80,0,0,10,1,1,Ar,3,0,0,1,0,900,50,850,NA,Occurs on mainland,NA,NA,Indomalayan,1
Primates,Hylobatidae,Nomascus,siki,Nomascus siki,Nomascus siki,6621.085,119.123,590,NA,16826.5,3069.409,3069.409,NA,3277,207.591,NA,1,0.542,906.599,497.33,724,NA,5475,2.998,NA,0,2,NA,NA,10,0,90,10,0,0,0,0,0,80,0,0,10,1,1,Ar,3,0,0,1,0,1800,30,1770,NA,Occurs on mainland,NA,NA,Indomalayan,1
Rodentia,Cricetidae,Noronhomys,vespuccii,Noronhomys vespuccii,Noronhomys vespuccii,160,2.023,220.722,NA,1068.269,NA,104.78,NA,139.433,29.39,NA,3.351,3.761,45.303,NA,24.222,NA,601.791,0.387,NA,0,1,NA,NA,16,5,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,G,1,0,0,1,0,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,Neotropical,NA
Pilosa,Megalonychidae,Acratocnus,odontrigonus,Not recognised,Acratocnus odontrigonus,22990,82.653,981.983,NA,11465,NA,1031.841,NA,1256.101,226.94,NA,1.105,0.995,464.724,NA,115.698,NA,3848.419,15.21,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Ar,1,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Pilosa,Megalonychidae,Acratocnus,ye,Not recognised,Acratocnus ye,21310,81.817,958.775,NA,11462.379,NA,1037.328,NA,1258.148,226.909,NA,1.105,0.993,465.008,NA,115.02,NA,3850.494,14.87,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Ar,1,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Cetartiodactyla,Cervidae,Agalmaceros,blicki,Not recognised,Agalmaceros blicki,60000,151.74,1562.68,NA,6278.35,NA,455.533,NA,608.996,218.158,NA,1.062,1.025,347.065,NA,147.624,NA,2440.787,10.223,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Rodentia,Heptaxodontidae,Amblyrhiza,inundata,Not recognised,Amblyrhiza inundata,93325.4,98.972,1036.051,NA,6977.364,NA,629.385,NA,752.135,150.392,NA,2.437,1.451,285.433,NA,102.927,NA,2674.824,9.131,NA,0,2,NA,NA,0,7,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,3,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Cetartiodactyla,Bovidae,Antidorcas,australis,Not recognised,Antidorcas australis,40000,124.682,1414.891,NA,6159.263,NA,452.508,NA,589.552,189.202,NA,1.074,1.342,262.154,NA,120.073,NA,2304.912,7.984,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Cetartiodactyla,Bovidae,Antidorcas,bondi,Not recognised,Antidorcas bondi,34000,108.546,1349.707,NA,5703.617,NA,418.108,NA,548.869,189.11,NA,1.046,1.393,244.19,NA,107.607,NA,2254.37,7.151,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Cetartiodactyla,Cervidae,Antifer,ultra,Not recognised,Antifer ultra,86666.2,171.82,1682.581,NA,6768.992,NA,514.025,NA,659.923,227.491,NA,1.031,1.02,352.746,NA,165.719,NA,2460.511,11.861,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Rodentia,Cricetidae,Antillomys,rayi,Not recognised,Antillomys rayi,460,3.869,295.571,NA,1168.232,NA,148.933,NA,195.912,33.289,NA,3.022,3.171,66.964,NA,27.848,NA,734.76,0.741,NA,0,1,NA,NA,15,6,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,1,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Primates,Pitheciidae,Antillothrix,bernensis,Not recognised,Antillothrix bernensis,4570,49.251,566.163,NA,8687.816,NA,1367.739,NA,1443.661,171.446,NA,1.013,0.822,493.933,NA,281.16,NA,3567.312,2.533,NA,0,2,NA,NA,7,3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Ar,3,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Primates,Palaeopropithecidae,Archaeoindris,fontoynonti,Not recognised,Archaeoindris fontoynonti,160000,318.197,1666.868,NA,11407.775,NA,1397.047,NA,1570.982,286.402,NA,1.25,0.673,643.04,NA,354.599,NA,4220.075,15.656,NA,0,2,NA,NA,14.989,15.238,69.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Primates,Archaeolemuridae,Archaeolemur,edwardsi,Not recognised,Archaeolemur edwardsi,26500,79.981,873.661,NA,10432.628,NA,1049.073,NA,1224.188,168.678,NA,1.246,0.936,488.898,NA,224.587,NA,3577.916,6.382,NA,0,2,NA,NA,15,15,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Ar,3,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Primates,Archaeolemuridae,Archaeolemur,majori,Not recognised,Archaeolemur majori,18000,63.681,729.549,NA,10169.758,NA,985.734,NA,1158.077,164.145,NA,1.235,0.963,456.789,NA,205.144,NA,3482.274,4.577,NA,0,2,NA,NA,12,11,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Ar,3,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Carnivora,Ursidae,Arctodus,simus,Not recognised,Arctodus simus,709500,526.482,2703.823,NA,12508.501,NA,1434.735,NA,1577.94,251.681,NA,1.616,0.697,602.543,NA,207.181,NA,4272.303,35.951,NA,0,1,NA,NA,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Carnivora,Ursidae,Arctotherium,tarijense,Not recognised,Arctotherium tarijense,110170,189.264,1444.282,NA,10400.572,NA,839.225,NA,950.405,137.806,NA,1.939,1.329,310.523,NA,138.037,NA,3158.687,14.101,NA,0,1,NA,NA,10,10,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Carnivora,Ursidae,Arctotherium,wingei,Not recognised,Arctotherium wingei,73498.6,162.74,1383.725,NA,9604.926,NA,787.228,NA,887.187,126.161,NA,2.004,1.452,284.216,NA,133.249,NA,2999.694,13.541,NA,0,1,NA,NA,5,5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Chiroptera,Phyllostomidae,Artibeus,anthonyi,Not recognised,Artibeus anthonyi,55.2,1.037,90.113,NA,6039.231,NA,356.428,NA,484.769,114.454,NA,0.992,1.861,234.344,NA,42.127,NA,2055.089,NA,NA,0,2,NA,NA,11,0,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,Ar,1,0,0,0,1,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Lagomorpha,Leporidae,Aztlanolagus,agilis,Not recognised,Aztlanolagus agilis,2000,9.649,452.121,NA,2592.461,NA,203.312,NA,247.34,37.046,NA,2.505,3.461,44.044,NA,27.097,NA,1007.085,1.533,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,1,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Primates,Palaeopropithecidae,Babakotia,radofilai,Not recognised,Babakotia radofilai,21000,71.127,802.974,NA,9919.149,NA,1135.871,NA,1309.824,168.967,NA,1.126,0.892,505.398,NA,237.153,NA,3579.924,5.459,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Ar,3,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Cetartiodactyla,Bovidae,Bootherium,bombifrons,Not recognised,Bootherium bombifrons,300000,287.163,2013.772,NA,8395.361,NA,818.392,NA,840.343,236.878,NA,1.137,0.977,391.61,NA,158.34,NA,2879.241,19.962,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Diprotodontia,Potoroidae,Borungaboodie,hatcheri,Not recognised,Borungaboodie hatcheri,10000,22.304,637.555,NA,4101.208,NA,500.396,NA,529.089,31.048,NA,1.035,1.626,195.803,NA,230.022,NA,1785.795,2.83,NA,0,1,NA,NA,11,2,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,G,1,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Carnivora,Mephitidae,Brachyprotoma,obtusata,Not recognised,Brachyprotoma obtusata,4500,29.567,605.912,NA,5224.024,NA,560.425,NA,699.252,65.804,NA,2.549,1.785,229.106,NA,87.697,NA,2102.548,2.647,NA,0,1,NA,NA,34,29,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Cetartiodactyla,Bovidae,Bubalus,grovesi,Not recognised,Bubalus grovesi,117000,250.789,1830.049,NA,8263.181,NA,679.276,NA,819.098,249.546,NA,1.014,1.012,364.154,NA,194.027,NA,2675.069,15.234,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Cetartiodactyla,Bovidae,Bubalus,palaeokerabau,Not recognised,Bubalus palaeokerabau,1125940.4,623.747,3069.9,NA,10893.665,NA,854.702,NA,1015.256,293.936,NA,1.123,0.907,516.847,NA,224.293,NA,3590.471,36.427,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on large land bridge islands,NA,NA,NA,NA
Primates,Atelidae,Caipora,bambuiorum,Not recognised,Caipora bambuiorum,20500,120.889,773.591,NA,12422.876,NA,1696.857,NA,1874.646,204.722,NA,1.032,0.518,776.052,NA,547.478,NA,5029.755,5.173,NA,0,2,NA,NA,7,7,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Ar,3,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Cetartiodactyla,Camelidae,Camelops,hesternus,Not recognised,Camelops hesternus,1100000,762.354,3618.454,NA,14889.326,NA,1384.072,NA,1572.612,367.172,NA,1.043,0.572,662.074,NA,356.028,NA,4942.918,41.438,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,3,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Cetartiodactyla,Camelidae,Camelus,dromedarius,Not recognised,Camelus dromedarius,434000,762,3450,NA,14600,1947.94,1252.093,2191,1651.62,395.755,NA,1,0.7,610.287,36875.595,472.639,253484,4923.485,29.917,0.02,0,1,196.32,10,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,3,NA,NA,NA,NA,NA,NA,NA,NA,Occurs on mainland,NA,NA,NA,NA
Rodentia,Muridae,Canariomys,bravoi,Not recognised,Canariomys bravoi,1500,5.69,367.481,NA,1664.094,NA,192.627,NA,233.241,39.002,NA,1.711,2.316,104.418,NA,43.642,NA,876.5,1.164,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Ar,1,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Rodentia,Muridae,Canariomys,tamarani,Not recognised,Canariomys tamarani,1000,4.352,313.027,NA,1407.79,NA,172.819,NA,214.939,37.65,NA,2.019,2.461,90.135,NA,36.42,NA,778.377,0.953,NA,0,1,NA,NA,2,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,1,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Cetartiodactyla,Cervidae,Candiacervus,cretensis,Not recognised,Candiacervus cretensis,79432.8,180.039,1719.308,NA,7766.525,NA,543.933,NA,699.184,231.716,NA,1.057,1.022,360.108,NA,179.379,NA,2548.181,11.707,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Cetartiodactyla,Cervidae,Candiacervus,dorothensis,Not recognised,Candiacervus dorothensis,538878.8,384.365,2441.949,NA,9154.432,NA,738.509,NA,969.937,264.833,NA,1.037,1.022,381.292,NA,193.77,NA,3215.827,27.04,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Cetartiodactyla,Cervidae,Candiacervus,major,Not recognised,Candiacervus major,708325.6,392.192,2486.764,NA,9377.492,NA,751.222,NA,972.325,266.545,NA,1.067,1.013,396.183,NA,197.254,NA,3286.693,28.19,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Cetartiodactyla,Cervidae,Candiacervus,rethymnensis,Not recognised,Candiacervus rethymnensis,221490,320.946,2120.09,NA,8787.137,NA,712.475,NA,917.408,257.826,NA,1.026,1.018,368.087,NA,194.731,NA,2982.018,19.233,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
Cetartiodactyla,Cervidae,Candiacervus,ropalophorus,Not recognised,Candiacervus ropalophorus,29922.6,103.478,1376.392,NA,6267.263,NA,422.763,NA,577.904,215.352,NA,1.063,1.119,318.5,NA,123.35,NA,2364.495,7.035,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,NA,NA,NA,NA,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,NA,NA
