order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,adult_brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number_n,litter_size_n,litters_per_year_n,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_n,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_vfish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,disected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Chiroptera,Vespertilionidae,Myotis,lavali,Myotis lavali,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,900,15,885,NA,NA,NA,NA,Neotropical,3
Chiroptera,Vespertilionidae,Myotis,leibii,Myotis leibii,Myotis leibii,5.41,NA,NA,32.49,4380,NA,NA,NA,NA,NA,NA,1,1,364.75,NA,NA,NA,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1125,NA,NA,0,NA,0,1,Nearctic,3
Chiroptera,Vespertilionidae,Myotis,levis,Myotis levis,Myotis levis,5.24,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,820,30,790,0,NA,0,0,Neotropical,1
Chiroptera,Vespertilionidae,Myotis,longicaudatus,Myotis longicaudatus,Myotis frater,7.54,NA,NA,38.49,NA,730,730,NA,730,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroptera,Vespertilionidae,Myotis,longipes,Myotis longipes,Myotis longipes,23.41,NA,72,35.99,12045,456.127,410.255,502,475.255,65,NA,1,1,364.75,5.95,41.995,23.1,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,2000,300,1700,0,NA,0,0,Indomalayan,2
Chiroptera,Vespertilionidae,Myotis,lucifugus,Myotis lucifugus,Myotis lucifugus,7.15,0.161,52.7,37.76,12410,280.6,245.3,210,730,57.395,NA,1,1,364.75,2.07,25.5,6.79,4117.2,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,0,NA,1,1,Nearctic,3
Chiroptera,Vespertilionidae,Myotis,macrodactylus,Myotis macrodactylus,Myotis macrodactylus,23.41,NA,72,38.36,12045,456.127,410.255,502,475.255,65,NA,1,1,364.75,5.9,41.995,23.1,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Palearctic,4
Chiroptera,Vespertilionidae,Myotis,macropus,Myotis macropus,Myotis macropus,10.41,NA,NA,NA,NA,231.09,231.09,NA,NA,NA,NA,1,2.5,NA,NA,56.28,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Australasian,2
Chiroptera,Vespertilionidae,Myotis,macrotarsus,Myotis macrotarsus,Myotis macrotarsus,12.64,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,2,NA,NA,90,10,0,90,0,0,10,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,1,NA,1,0,Indomalayan,1
Chiroptera,Vespertilionidae,Myotis,martiniquensis,Myotis martiniquensis,Myotis martiniquensis,7.49,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Chiroptera,Vespertilionidae,Myotis,melanorhinus,Myotis melanorhinus,Myotis melanorhinus,5,NA,53,NA,5475,365.25,365.25,365.25,NA,NA,NA,1,1,364.75,1.1,89.79,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Nearctic, Neotropical",2
Chiroptera,Vespertilionidae,Myotis,moluccarum,Myotis moluccarum,Myotis moluccarum,10.41,NA,NA,NA,NA,231.09,231.09,NA,NA,NA,NA,1,2.75,NA,NA,56.28,NA,NA,NA,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,A,1,0,0,0,1,1200,0,1200,NA,NA,NA,NA,Australasian,3
Chiroptera,Vespertilionidae,Myotis,montivagus,Myotis montivagus,Myotis montivagus,5.3,0.17,50,43,8760,410.5,365,456,NA,NA,NA,1,1,364.75,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,0,NA,1,0,NA,NA
Chiroptera,Vespertilionidae,Myotis,morrisi,Myotis morrisi,Myotis morrisi,14.09,NA,NA,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Afrotropical,2
Chiroptera,Vespertilionidae,Myotis,muricola,Myotis muricola,Myotis muricola,5.3,0.125,50,34.69,8760,410.5,365,456,NA,NA,NA,1,1,364.75,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,1,NA,1,0,NA,NA
Chiroptera,Vespertilionidae,Myotis,myotis,Myotis myotis,Myotis myotis,27.07,0.488,76,63.9,8030,399.6,450.8,502,730,69,NA,1.25,1,364.75,5.95,41.995,23.1,2847,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,S,1,0,0,0,1,NA,NA,NA,0,NA,1,0,Palearctic,4
Chiroptera,Vespertilionidae,Myotis,mystacinus,Myotis mystacinus,Myotis mystacinus,5.3,0.158,50,NA,8760,410.5,365,456,456,NA,NA,1,1,364.75,NA,NA,NA,2864.16,NA,NA,1,NA,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1920,0,1920,NA,NA,NA,NA,Palearctic,6
Chiroptera,Vespertilionidae,Myotis,nattereri,Myotis nattereri,Myotis nattereri,7.5,0.22,50,39.35,8650.5,NA,NA,NA,NA,NA,NA,1,1,364.75,NA,60,NA,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,S,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroptera,Vespertilionidae,Myotis,nesopolus,Myotis nesopolus,Myotis nesopolus,3.56,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,0,NA,0,0,Neotropical,2
Chiroptera,Vespertilionidae,Myotis,nigricans,Myotis nigricans,Myotis nigricans,4.1,0.12,57,NA,2555,98,98,98,98,75.66,NA,1,2.75,365,1,35,3.7,810.53,NA,NA,0,NA,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Neotropical,5
Chiroptera,Vespertilionidae,Myotis,nipalensis,Myotis nipalensis,Myotis nipalensis,5.3,NA,50,NA,8760,410.5,365,456,NA,NA,NA,1,1,364.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan, Palearctic",5
Chiroptera,Vespertilionidae,Myotis,nyctor,Myotis nyctor,Myotis nyctor,7.49,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,300,50,250,NA,NA,NA,NA,Neotropical,2
Chiroptera,Vespertilionidae,Myotis,occultus,Myotis occultus,Myotis occultus,7.8,NA,52.7,NA,12410,227.65,245.3,210,302.695,57.395,NA,1,1,364.75,2.07,25.5,6.79,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,A,1,0,0,0,1,2800,NA,NA,0,NA,1,0,"Nearctic, Neotropical",4
Chiroptera,Vespertilionidae,Myotis,oreias,Myotis oreias,Myotis oreias,8.41,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Indomalayan,NA
Chiroptera,Vespertilionidae,Myotis,oxyotus,Myotis oxyotus,Myotis oxyotus,5.65,NA,52,40,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,3900,800,3100,0,NA,1,0,Neotropical,1
Chiroptera,Vespertilionidae,Myotis,peninsularis,Myotis peninsularis,Myotis peninsularis,9.05,NA,NA,38.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,2200,0,2200,NA,NA,NA,NA,Neotropical,2
Chiroptera,Vespertilionidae,Myotis,pequinius,Myotis pequinius,Myotis pequinius,17.41,NA,NA,48.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,0,NA,0,0,Palearctic,2
Chiroptera,Vespertilionidae,Myotis,petax,Myotis petax,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroptera,Vespertilionidae,Myotis,peytoni,Myotis peytoni,Myotis montivagus,5.3,0.17,50,43,8760,410.5,365,456,NA,NA,NA,1,1,364.75,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1052,0,1052,NA,NA,NA,NA,Indomalayan,1
Chiroptera,Vespertilionidae,Myotis,pilosus,Myotis pilosus,Myotis pilosus,26.19,NA,NA,56.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan, Palearctic",2
Chiroptera,Vespertilionidae,Myotis,planiceps,Myotis planiceps,Myotis planiceps,2.99,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,3200,2100,1100,0,NA,0,0,Neotropical,1
Chiroptera,Vespertilionidae,Myotis,pruinosus,Myotis pruinosus,Myotis pruinosus,4.91,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,200,NA,1,NA,0,0,Palearctic,1
Chiroptera,Vespertilionidae,Myotis,punicus,Myotis punicus,Myotis punicus,24.705,NA,76,NA,12045,461.455,420.91,502,489.91,69,NA,1,1,364.75,5.95,41.995,23.1,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Palearctic,5
Chiroptera,Vespertilionidae,Myotis,ridleyi,Myotis ridleyi,Myotis ridleyi,4.06,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1000,0,1000,1,NA,1,0,Indomalayan,3
Chiroptera,Vespertilionidae,Myotis,riparius,Myotis riparius,Myotis riparius,6.335,0.173,54,34.99,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,0,NA,1,0,Neotropical,1
Chiroptera,Vespertilionidae,Myotis,rosseti,Myotis rosseti,Myotis rosseti,3.29,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,500,0,500,0,NA,0,0,Indomalayan,1
Chiroptera,Vespertilionidae,Myotis,ruber,Myotis ruber,Myotis ruber,4.99,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,0,NA,1,0,Neotropical,1
Chiroptera,Vespertilionidae,Myotis,rufoniger,Myotis rufoniger,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroptera,Vespertilionidae,Myotis,rufopictus,Myotis rufopictus,Myotis rufopictus,17,NA,NA,48.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1465,0,1465,NA,NA,NA,NA,Indomalayan,1
Chiroptera,Vespertilionidae,Myotis,schaubi,Myotis schaubi,Myotis schaubi,11.99,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,0,NA,1,0,Palearctic,4
Chiroptera,Vespertilionidae,Myotis,scotti,Myotis scotti,Myotis scotti,8.72,NA,NA,38.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,2500,1300,1200,0,NA,1,0,Afrotropical,1
Chiroptera,Vespertilionidae,Myotis,secundus,Myotis secundus,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2600,40,2560,NA,NA,NA,NA,Indomalayan,NA
Chiroptera,Vespertilionidae,Myotis,septentrionalis,Myotis septentrionalis,Myotis septentrionalis,6,NA,NA,NA,6935,365.28,365.28,365.28,415.28,50,NA,1,1,364.75,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Nearctic,2
Chiroptera,Vespertilionidae,Myotis,sibiricus,Myotis sibiricus,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroptera,Vespertilionidae,Myotis,sicarius,Myotis sicarius,Myotis sicarius,20.09,NA,NA,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1350,NA,NA,0,NA,0,0,Indomalayan,2
Chiroptera,Vespertilionidae,Myotis,siligorensis,Myotis siligorensis,Myotis siligorensis,2.93,0.103,NA,32.99,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,2770,914,1856,0,NA,1,0,Indomalayan,2
Chiroptera,Vespertilionidae,Myotis,simus,Myotis simus,Myotis simus,8.1,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,0,NA,0,0,Neotropical,1
Chiroptera,Vespertilionidae,Myotis,sodalis,Myotis sodalis,Myotis sodalis,7.425,NA,55.215,38.49,7300,356.56,356.56,NA,NA,NA,NA,0.995,1,NA,4.53,46.07,NA,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1746,0,1746,0,NA,0,1,Nearctic,1
Chiroptera,Vespertilionidae,Myotis,soror,Myotis soror,Myotis frater,7.54,NA,NA,38.49,NA,730,730,NA,730,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,2600,2100,500,NA,NA,NA,NA,Indomalayan,1
Chiroptera,Vespertilionidae,Myotis,stalkeri,Myotis stalkeri,Myotis stalkeri,16.43,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,250,0,250,1,NA,0,0,Australasian,3
Chiroptera,Vespertilionidae,Myotis,thysanodes,Myotis thysanodes,Myotis thysanodes,6.5,NA,54.195,43.39,6679.5,NA,NA,NA,NA,55,NA,1,1,364.75,1.32,21,6.32,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,2850,NA,NA,0,NA,1,0,"Nearctic, Neotropical",5
Chiroptera,Vespertilionidae,Myotis,tricolor,Myotis tricolor,Myotis tricolor,13.67,0.259,NA,49.5,NA,157.84,157.84,NA,235.27,77.43,NA,0.99,1,NA,NA,41.88,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,0,NA,0,NA,1,0,Afrotropical,2
Chiroptera,Vespertilionidae,Myotis,velifer,Myotis velifer,Myotis velifer,10.995,0.2,65,41.99,4135.45,420.91,392.955,365,485.295,64.385,NA,0.995,1,364.75,3.145,43,8.59,1579.595,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,3300,NA,NA,0,NA,1,0,"Nearctic, Neotropical",3
Chiroptera,Vespertilionidae,Myotis,vivesi,Myotis vivesi,Myotis vivesi,25,NA,NA,60.99,3650,NA,NA,NA,NA,NA,NA,1,NA,NA,2.82,NA,NA,NA,NA,NA,0,2,NA,NA,80,20,0,80,0,0,20,0,0,0,0,0,0,2,3,G,1,0,0,0,1,200,0,200,0,NA,0,0,Nearctic,2
Chiroptera,Vespertilionidae,Myotis,volans,Myotis volans,Myotis volans,7.855,NA,NA,37.5,7665,243.59,197.795,NA,243.59,NA,NA,0.995,1,364.75,2.01,NA,NA,1509.305,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,0,NA,1,0,Nearctic,4
Chiroptera,Vespertilionidae,Myotis,weberi,Myotis weberi,Myotis formosus,7.07,NA,NA,48.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroptera,Vespertilionidae,Myotis,welwitschii,Myotis welwitschii,Myotis welwitschii,15.88,NA,NA,57.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,NA,0,NA,0,NA,1,0,Afrotropical,4
Chiroptera,Vespertilionidae,Myotis,yanbarensis,Myotis yanbarensis,Myotis yanbarensis,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,A,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Indomalayan,1
Chiroptera,Vespertilionidae,Myotis,yumanensis,Myotis yumanensis,Myotis yumanensis,5.9,0.13,NA,35.05,5110,365.25,365.25,365.25,NA,NA,NA,1,1,364.75,0.79,NA,NA,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,3350,NA,NA,0,NA,1,0,Nearctic,2
Dasyuromorphia,Myrmecobiidae,Myrmecobius,fasciatus,Myrmecobius fasciatus,Myrmecobius fasciatus,471.5,4.403,252.5,NA,4036.292,540.31,350.06,730.56,364.06,14,NA,4,1.05,364.75,NA,271.595,NA,NA,4.497,5.3,0,1,0.24,1,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,G,3,0,0,1,0,NA,NA,NA,0,NA,0,0,Australasian,1
Pilosa,Myrmecophagidae,Myrmecophaga,tridactyla,Myrmecophaga tridactyla,Myrmecophaga tridactyla,29531.83,84,1512.36,NA,11506.625,1227.12,1187.004,1186,1410.49,184,NA,1,1.17,NA,1500,56,3499.99,4124.528,34.147,0.546,0,1,4,1,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,G,2,0,0,1,0,NA,0,NA,0,NA,1,0,Neotropical,5
Rodentia,Capromyidae,Mysateles,melanurus,Mysateles melanurus,Mysateles melanurus,1426.071,NA,500,NA,NA,NA,NA,NA,NA,201.791,NA,1.75,1.41,221.848,NA,104.005,NA,3650,1.288,NA,NA,2,NA,NA,0,8,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,2
Rodentia,Capromyidae,Mysateles,prehensilis,Mysateles prehensilis,Mysateles prehensilis,1591.6,NA,500,NA,243.333,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3650,1.369,NA,NA,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Ar,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroptera,Mystacinidae,Mystacina,robusta,Mystacina robusta,Mystacina robusta,24.25,NA,NA,44.19,2774,NA,NA,NA,NA,NA,NA,1,1,NA,3.2,NA,NA,NA,NA,NA,NA,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Australasian,2
Chiroptera,Mystacinidae,Mystacina,tuberculata,Mystacina tuberculata,Mystacina tuberculata,15,NA,NA,42.5,2774,NA,NA,NA,NA,NA,NA,1,1,NA,3.2,NA,NA,NA,NA,NA,1,2,NA,NA,89,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,1,0,0,0,1,NA,NA,NA,1,NA,0,0,Australasian,1
Rodentia,Nesomyidae,Mystromys,albicaudatus,Mystromys albicaudatus,Mystromys albicaudatus,93.8,1.39,184,NA,2299.5,124.72,109,NA,146,38,NA,3,3.55,35.975,6.5,32,40,754.638,0.288,NA,0,NA,NA,NA,30,0,70,30,0,0,0,0,0,0,0,30,40,3,2,G,1,0,0,1,0,NA,NA,NA,0,NA,1,0,Afrotropical,2
Chiroptera,Myzopodidae,Myzopoda,aurita,Myzopoda aurita,Myzopoda aurita,9.1,NA,91.5,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,A,1,0,0,0,1,900,5,895,1,NA,0,0,Afrotropical,4
Chiroptera,Myzopodidae,Myzopoda,schliemanni,Myzopoda schliemanni,Myzopoda schliemanni,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,0,0,1,200,35,165,NA,NA,NA,NA,Afrotropical,2
Cetartiodactyla,Bovidae,Naemorhedus,baileyi,Naemorhedus baileyi,Naemorhedus baileyi,28829.98,NA,1060,NA,7014.083,724.802,949.603,500,410,213.955,NA,1,1,364.75,2000,59.27,NA,2249.325,6.733,NA,0,NA,NA,NA,0,0,100,0,0,0,0,0,0,0,0,20,80,2,1,G,2,0,0,1,0,4500,2000,2500,0,NA,0,0,"Indomalayan, Palearctic",3
Cetartiodactyla,Bovidae,Naemorhedus,caudatus,Naemorhedus caudatus,Naemorhedus caudatus,27666.67,NA,1180,NA,7409.5,724.802,949.603,500,730,215,NA,1,1,364.75,2000,59.27,NA,2555,6.582,NA,0,NA,NA,NA,0,0,100,0,0,0,0,0,0,0,0,20,80,2,1,G,2,0,0,1,0,2000,0,2000,0,NA,1,0,Palearctic,3
